ID,reviews
1111,"Steak for two is the sweet spot. For one person order the steak for two. For three people order two steaks for two, etc. "
1112,"Cash only, debit card or Lugers charge card."
1113,Only use the sauce on the apps. Do not use on that dry aged perfectly beef you just ordered.
1114,Incredible!
1115,Bacon app that is beyond compare.
1116,"Steak for two, well aged, prepared rare, and flavor like no other!"
1117,Well made stiff cocktails. 
1118,The stuff dreams are made of!
1119,The attitude of the servers is quintessentially New York...they are sassy and kind of slow but they know their food is good and your impatience means nothing to them. 
1120,"The food is divine, don't get me wrong. But the price and the HYPE are just a lot. There are great steaks around the corner for a fraction of the price and no white table cloths. "
1121,I would recommend coming with your grandparents/parents/ a boomer friend but skip if you're in the city for a few days and thought about coming.
1122,You have to go but go knowing you're going to get a very New York experience. I went when outdoor dining was still required and it was below freezing and we had an absolute blast!! Went again indoor dining and it just wasn't as good(service)
1123,Obviously bring cash or a debit card.
1124,"I'm glad that I got to try Peter Luger during my lifetime. Like what others have mentioned, reservations ahead of time are a good idea and they do not take credit card-- only cash, debit card, or checks."
1125,"We made a reservation ahead of time for a Friday lunch. When we arrived the place wasn't terribly packed, but it gradually filled up during our meal. The server tried to push us to order alcohol."
1126,The two of us split the creamed spinach for two ($12.95) and the steak for 2 ($123.90). They brought over a small variety of rolls which were cold but still tasted good. 
1127,The creamed spinach and steak was a lot of food for two people. There was a huge boat of steak sauce that I wasn't a big fan of (the steak didn't need it-- it was seasoned nicely on its own). I liked how the creamed spinach wasn't heavy on the cream. I could actually taste the spinach in it.
1128,"We asked for our steak medium-rare and unfortunately the steak was overcooked (it was closer to medium, and some pieces were medium-well). The steak was still delicious but we felt that it would have been even better medium-rare!"
1129,"Wanted some iconic, quality steak that's been cooked the same way since 1887 so had to stop by the one and ONLY on our first day in New York."
1130,First impressions upon entering the restaurant is the sound of sizzling hot medium rare steaks on each table. It was crowded on a Friday during lunchtime but we were able to get reservations so got seated pretty quickly.
1131,"Now time to say was it worth it? Absolutely 10000% that rich, buttery taste of a dry-aged Porterhouse for 2 gave us the most satisfying bite. The French fried potatoes and sliced tomatoes + onions were alright, nothing too amazing but that steak...yess slightly salted with clarified butter was all that was needed. The service was okay, nothing bad nothing extraordinary. Not a fancy steakhouse so don't come here for the decor or service."
1132,"They also gave us some chocolate gold coins at the end bc we obviously had room to squeeze in more carbs after devouring a Porterhouse, broccoli, potatoes, sliced tomatoes + onions and bread."
1133,I've never known what true love was until I stepped foot in this restaurant. 
1134,"If you're an avid steak lover, then Peter Luger has to be on your bucket list of steakhouses to dine in sometime throughout your life. Though I rarely make the trek out to NYC, this was the number 1 place for me to visit. Like most restaurants, they do have an option for reservations online. You'll certainly want to take advantage of this unless you're willing to brave the very long wait times. You'll need to put a card down to secure the reservation so that they know you're serious, but you have until 3:15pm on the day of your reservation to change or cancel for free. "
1135,This restaurant is located in Williamsburg and is easily walkable from the Marcy Avenue subway stop (you can literally see the sign from the stop telling you where to go.)
1136,"We chose indoor dining expecting there to be air conditioning since it's been a humid week out here but there wasn't any on. Not sure if it's usually like this or if it was because it was going to rain later that day so they decided not to turn it on, but if this is a big thing for you I'd recommend calling. "
1137,"We ordered the steak for 2, onion rings, French fries for 1, and creamed spinach for 2. They don't list the onion rings as being a shareable plate as it's just one portion but man was it a lot to share. "
1138,"The steak itself was better than I could have ever imagined. I mean, how can any other steakhouse compete with a steak that's still sizzling on the plate? And please don't disrespect your steak and get well done. We ordered ours medium which ended up perfect because we had some on the medium well side and others on the medium rare side. We loved everything we ordered except the creamed spinach. "
