ID,reviews
192,"The pasta here is truly great if you ever get the chance to beat the line to come try. We came at 4:40pm to beat the line and only waited 20 minutes for a group of 2! Come early to snatch a spot. The seafood such as their scallops and shrimp is just so fresh and had allowed me to re-love these seafood meats. That was truly the highlight for me. If I have any recs, I'd say go for the fried calamari for apps and then go for a shallot scampi for the main meal! I definitely preferred their non-red sauces more here. "
193,"Beware that they accept cash only! If you don't have enough cash, they have an ATM machine in the restaurant for a small service charge."
194,This place is amazing. They don't take reservations and you just have to wait in a line until a table becomes available but it's seriously so worth it. I got the frutti de mare and the seafood couldn't have been more fresh. They didn't skimp out on the seafood at all. I'd have to say the scallops were the best part of the meal. The red sauce is lobster based which made this seafood dish even better. It's no wonder this place has been voted best Italian restaurant in Boston.
195,We picked Giacomo's for dinner because they looked like they had the most extensive menu of the few Italian places we were considering. And they do! But the food didn't meet the bar for what I had set for Boston Italian. It wasn't bad but I have definitely had way better Italian.
196,"The food is insanely cheesy. And normally this would never be a negative but it is a little overwhelming. Even in the olive oil they give with bread, they dump a bunch of parmesan in it and it's a bit much. Everything on the menu is super cheesy and heavy. The flavor is also not fully there."
197,"I've had better ravioli with vodka sauce. Eggplant rollitini was decent. Drinks are good and there is an extensive cocktail list. Again, it's not bad but I'd just pick a different spot in the future."
198,"We were going to head to the airport in a few hours and hoped to have a nice hearty meal before taking off. However it was pouring outside, so we figured it would be better to order food. Thank goodness for amazing delivery and service workers. "
199,"$28 Frutti Di Mare - shrimp, scallops, calamari, clams, mussels, in scampi sauce - white wine, garlic, oil:"
200,"Pasta with seafood is delicious, but I wasn't sure about ordering it for delivery. I decided to give it a try anyway. The shrimp, clams, and mussels were pretty good, sweet and not rubbery. The scallops and and calamari, on the other hand, were a tad tough. Nothing a little pasta and scampi sauce can't cover up."
201,$18 Chicken Parmigiana - breaded chicken covered with mozzarella cheese and marinara sauce:
202,"You really can't go wrong with some breaded chicken and melted cheese. After some travel time, the chicken being smothered in cheese and marinara sauce, the breading is no longer crunchy, of course."
203,"The meal was satisfying and filling before a long flight, but since it was delivery, I assume the food would have been better without the travel time. Overall, I give it a 7.5/10, because it came with a nice hunk of fluffy sourdough bread."
204,"Giacomo's gets a lot of hype but doesn't flaunt it. There's no fanfare, when it's your turn to be seated you are waved in. And you order food, and the food is very good. "
205,"A tip if you don't want to wait is to arrive ridiculously early, as we did at 4 pm on a Sunday. We were seated immediately at a two-top outside. "
206,"Our waitress was abrupt, had a no nonsense Boston personality. Eg, we moved to a couple of different tables to try to find some shade and said she: ""are you still playing musical chairs? Let me know when you're done and I'll bring you some menus."""
207,"Does that sound rude? Well it was a rather aggressive move on our part to dance from table to table. She rightfully called us out. She serves dozens or maybe hundreds of parties, many of them tourists, in a given day. I give her a pass. "
208,"We ordered linguini with seafood and spicy fra Diablo, which is what everyone orders, or should order, at Giacomo. If you ever need heart surgery, go to a surgeon who does it day after day and nothing else. Same with Giacomos. Seafood linguini is their expertise. "
209,"We went a bit overboard and shared the house special, a table sized platter of the stuff. That, and a bottle of wine, and Italian bread was $98. We were stuffed, and quite satisfied."
